video_id,comment_id,parent_id,author_channel_id,author_display_name,text,like_count,reply_count,published_at,is_reply,niche
vjhKzvhW-fc,UgzXpe323uKeOZmginl4AaABAg.9xxMTvClBqA9xxn9FarwRK,UgzXpe323uKeOZmginl4AaABAg,UCQyaeDVOhH5jEE74m636TrA,@productionsleakes9806,GTA 4 is fucking goated!,19,0,2023-12-05T22:54:13Z,True,gta6
vjhKzvhW-fc,UgzrT11NBNlIWx-IMrh4AaABAg,,UCkeY9yuMfYQ-SVK0ohASjHw,@realericcontreras,GTA IV had a darkness and eeriness no other GTA game had. Such a flawless masterpiece!,573,14,2023-12-06T03:14:03Z,False,gta6
pDMOinz0wcA,Ugxw8affC7OPvQuR8ol4AaABAg,,UCqtV6cgsY9Mr_ZbVEaaea2A,@BoganBav,Welcome back brother! 🙏🏼,4,0,2025-10-08T15:52:26Z,False,gta6
_hI4BM2fhcI,UgxmYG2Jc8BwDZqn0tZ4AaABAg.ATISdl-1lbmATLefhiNevv,UgxmYG2Jc8BwDZqn0tZ4AaABAg,UCtepZ_tf7s5uzEVeBgZWnOQ,@Braveharrt,​@Active236 Except it was Jason and Cal playing basketball so it's different,15,0,2026-02-17T23:25:45Z,True,gta6
pDMOinz0wcA,UgxNySCKe-PF208Y0_t4AaABAg,,UChfUE8zXdj17i-9ZSR-zZ3Q,@NathanJReal,Yey my boi.. also the ratings & reviews thing came up apparently also.. dunno if it was there before but that’s rly exciting just seeing that there 😅,2,0,2025-10-08T15:42:21Z,False,gta6
g73QZa7Fjl8,UgzJCC3Q-tazvaAty1t4AaABAg,,UCNJN92AlZspj4j__ttKj__w,@leoalexander7729,Seeing Jason shirtless made me feel some feels that I’ve never felt for a video game character before 😅😅😅,11,1,2025-05-07T21:59:48Z,False,gta6
3ug95jkkRgE,UgyV5HtT7kWVcOrc3rR4AaABAg,,UCbJ5YcIP3A9jDPKyIhzkQAg,@balazswerner5954,"Heli right above and the police officer could hear the rock falling. Nooooo.

Just call it Far Cry not GTA",3,1,2025-02-20T06:31:07Z,False,gta6
g73QZa7Fjl8,UgxuD_AYpiHIUzMZjYR4AaABAg,,UC0XcV-Q1HhFuAk06uvN6YHw,@peterstoate2153,2:42 Best reaction!!!!,27,0,2025-05-09T20:02:35Z,False,gta6
v7-HJlnijy4,UgyU3_T9etGkMOyNKnF4AaABAg,,UCtLU0qhHo4J3tsy1HrltLkQ,@appleztooranges,Here we go ❤,0,0,2026-05-11T22:02:43Z,False,gta6
Qq25sDUsLHg,Ugzhsb9db9ETFAganmt4AaABAg.9xvUmRTGmOv9xvV-_1ID31,Ugzhsb9db9ETFAganmt4AaABAg,UC7-7guJW9XH7LhoiR8vQQ7Q,@aljomey2972,Peak,3,0,2023-12-05T01:28:23Z,True,gta6
v7-HJlnijy4,UgwFWTEtQRs5I7-cjHB4AaABAg.AWgIdYbgCDLAWh_qdzKsQj,UgwFWTEtQRs5I7-cjHB4AaABAg,UCdWQcfu5saC10yROVnziiJw,@Misteri_GTA,Thank you brother! Much love,0,0,2026-05-12T10:40:17Z,True,gta6
ZLbC6n1F9Gw,Ugz87KG5bBvPgk4xEdp4AaABAg.9yR3oq8t1499yzgvM-3Xox,Ugz87KG5bBvPgk4xEdp4AaABAg,UCnUfAOrl0sLZDN3z9vzYbVA,@Thesomthingfighter,"he was wrong about everything in this video?
@cringeiskey",21,0,2023-12-31T13:09:38Z,True,gta6
ZB9o4XnLbFc,UgzOdOvMJECGMLJiIId4AaABAg,,UC0fyXREjkatOdtuAHmkgDyg,@Lancehendrix813,"2025 is definitely fair. Especially if you know that there’s a possibility that it does come out in early 2025 if were go off of what the CEO of Take-Two said earlier this year. Basically saying that between April 2024 and March 2025, all the companies they own will generate 8 BILLION DOLLARS… He also said every company Take-Two owns will be getting another entry within that time period!!! Who knows, it might get delayed but as of now I’m thinking they’re aiming for January-March release. Some people even said April 1st but idk

Edit: internally delayed to Fall 2025",8,0,2023-12-05T05:18:05Z,False,gta6
pDMOinz0wcA,UgybTvehsDmtGq05ii94AaABAg,,UC1SdVQiwTwO65Rg-sCutJqA,@krzysteq3237,Glad you're back <3,4,0,2025-10-08T15:39:20Z,False,gta6
fSDjxjSohRM,Ugwb3h1zhrOtyU2VWGJ4AaABAg.ATN-u6Li5gKATPRC-CEmY0,Ugwb3h1zhrOtyU2VWGJ4AaABAg,UCAXvBOa6vJIXQ5xc-w0_DUg,@studsujeet,Han Rumours Hai !! but Bahut Jyada Chancess Hai Ki Delay Hi hoga bro!!,1,0,2026-02-19T10:36:12Z,True,gta6
ZB9o4XnLbFc,UgxifK5T5B57RR3-2EN4AaABAg,,UCQLdeUCn246WCOZYhU5Km2A,@warhawk_yt,"The trailer release time is common for Rockstar. At least since GTA V, the first trailer is usually released in-between a year and a half to two years before the game comes out.",8,0,2023-12-05T03:03:09Z,False,gta6
ZLbC6n1F9Gw,UgyuS96vIOsqJp-8kP54AaABAg,,UC7hHNUgXoGa0p_e_nBV4uTA,@sincroslash87,"Next thing you know, Rockstar delays the game because some theorist predicted the whole story.",17084,225,2023-12-16T19:06:23Z,False,gta6
3ug95jkkRgE,UgyNbKu8LmWPPvchzgJ4AaABAg.A8hq3pggB3yAAdhD7DuqRu,UgyNbKu8LmWPPvchzgJ4AaABAg,UCW1Bb5EsOImh95CBZ2HcT3Q,@dragonsoul8244,@juandaniel23libra Estaba siendo sarcástico mi hermano hispanohablante.,0,0,2024-11-10T02:57:01Z,True,gta6
ZB9o4XnLbFc,UgwfkBzEpHl9N42Y5Yh4AaABAg.9xveFY34lo89xxsw8Rkao3,UgwfkBzEpHl9N42Y5Yh4AaABAg,UC8lxiMhmeOM7FH1juYv5w_w,@Karsenwinston,​Despicable_Gamerbut still successful than you☠️,3,0,2023-12-05T23:44:43Z,True,gta6
oP-X1qOpekM,UgwBJZu5ndID-QEgXAV4AaABAg,,UCldkEUxsa3yJ50nn5mLYPyQ,@ArthurRMF-ef7zi,"zé ta chorando no inicio do video, coringando é pouco pra definir o estado mental desse cara kkkkkkkkk (eu tbm to)",1,0,2026-05-12T13:25:41Z,False,gta6
PRsgv2EgpgI,UgyIj4joTTg87vKDOBl4AaABAg,,UC6YAZUhc4P4c50t41uQTAxg,@FLEX_GAMER-01-v3v,Bhaiya pls minecraft ke alwa Bhi games khelo proboize ki taraha  me Bore ho gaya hu minecraft ki ye video Dekh kar pls try other games like horror game poppy playtime ya resident evil jaise Different games,2,0,2026-05-03T13:30:04Z,False,minecraft
_2jkon0w2zE,Ugy39Dm5kWvTTQ6NwTZ4AaABAg,,UCo11qDZeZLd3hfw6GnXzxIQ,@onceforkicks,14:17 when you’re near the door it disappears,16,0,2026-04-29T00:04:34Z,False,minecraft
qn2iECzLwlQ,UgxrEq9IMq2dRbuzcTl4AaABAg,,UCiEYGDMGjo08mWJa5_Eu37Q,@TutuKumar-t8c,Climb and jump part 19 in roblox,0,0,2026-04-30T12:44:44Z,False,minecraft
xyyt2MTdHJA,Ugwye3R3f7WAtbdkluB4AaABAg,,UCVWFYs90X_tGPUSbkXuYhkA,@shwetadas5353,Jab aap tunnel mein gaye the tab vahan per stone tha uske bad cobblestone ban gaya,0,0,2026-04-20T15:27:49Z,False,minecraft
cM9Cnc-VXJY,UgyBvyX2s6PQjnSNylh4AaABAg.ARkgEzKmPQqARsNHXR0zmm,UgyBvyX2s6PQjnSNylh4AaABAg,UCSmn4jUKh7CuJxbPqCk3E6Q,@khursheedmalik8254,Hi,0,0,2026-01-12T08:36:25Z,True,minecraft
a8_h9f2LNrQ,Ugw4R6ub9U7EaAlWA254AaABAg,,UCmhAiDzpBwbHl504zMqW4IQ,@umarWaqas-r8k,The best cartoons,1,0,2026-05-07T10:10:21Z,False,minecraft
_6i5Q10vOcs,UgzhLW6isZDZoVio2n54AaABAg,,UC7qcpnRIciWFURzxKIJXd4w,@ÈLDEROK,😊😊😊😊❤❤,4,1,2026-05-09T05:08:13Z,False,minecraft
XKQU1eOZ4Is,UgxFqInSQnxujBv7oAZ4AaABAg,,UCvrm9xWwYVnSrJ2EJ7B0j8g,@janukathapa8823,🗾🇳🇵😮😮,3,1,2026-04-22T11:48:13Z,False,minecraft
_6i5Q10vOcs,UgyGeSBi-uRzqFBSdjp4AaABAg,,UCXxi_bNqG1WYEkNR0YNLtZA,@ถั่นอุมภุธร,easy,0,1,2026-05-12T02:03:52Z,False,minecraft
ORU0ROkvwmg,Ugxb2zF_ra11gOjwPqZ4AaABAg,,UCDR3wEfnd3ilDUJ2IXt8R_Q,@romelparcon532,9,0,0,2026-05-06T13:07:36Z,False,minecraft
_6i5Q10vOcs,UgwDK5FlpOzrAtJZLSJ4AaABAg.AWbqmMYWTXGAWbxAA1KgIl,UgwDK5FlpOzrAtJZLSJ4AaABAg,UCgLB--yryImZBf7KPf86rOQ,@yspgamerboy,❤😊,3,0,2026-05-10T06:08:37Z,True,minecraft
1nviig8HFuE,UgxcUffiZ0170IMQ5yR4AaABAg,,UC6BjZdaD5gsjnzJpd27I9lw,@VANSHGAMERop98,Bhaiya Pro box kaise kamate hain roblox mein,1,0,2026-01-13T17:08:10Z,False,minecraft
ORU0ROkvwmg,UgzjWVSuuAjpwyY6jXt4AaABAg,,UCtsc2Jk2iqrmjj3XWpqsQAA,@ShieramaeAcheoche,7+3=10😅😅😅😅😅😅😅😅😅😊,0,0,2026-05-02T01:19:29Z,False,minecraft
XwsHVF4oG78,Ugxl92T8oEVP0a9IBB94AaABAg.AVqc3Q5uiNUAVwvisG1NdB,Ugxl92T8oEVP0a9IBB94AaABAg,UCrD5WWTTFZEyxAcH2YyQAxA,@LunaandJules,Jj0,0,0,2026-04-23T13:08:40Z,True,minecraft
ORU0ROkvwmg,UgwR-HdQ4Yclt8CmkTF4AaABAg,,UCWpAv2FOQso66SWYSj1AU4Q,@GlanikalynDoza,9😊,0,0,2026-05-01T22:56:56Z,False,minecraft
XKQU1eOZ4Is,UgyIttn1eWqQ8LE8bbx4AaABAg.AUvjjtD3-ArAUvnioksNKP,UgyIttn1eWqQ8LE8bbx4AaABAg,UCL9V7iJOO3Pq_R6SM3KYcxA,@biybijamalboranbaeva4562,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉😊😂🎉😢😮😊,0,0,2026-03-29T06:08:07Z,True,minecraft
XVmVCU_zY0Y,Ugw3CRJ9TlNSNnKyDg54AaABAg.A3uYF2llrwQA4-TuJ8-_sT,Ugw3CRJ9TlNSNnKyDg54AaABAg,UCXTZTp5Blaexyx5gTgnF3iA,@iktidarUmrumdaDeğil,Stop do Minecraft propaganda its bad game lol,1,0,2024-05-28T23:34:45Z,True,minecraft
Ls0Hwgnmd6c,Ugz1VTjPxhJ_F3PHvRF4AaABAg,,UC7vjObhTNfWfzNSHTkohAFg,@hanaahmed1915,"2 days ago , maizen is the best he is so nice and supportive",8,1,2025-05-01T07:42:52Z,False,minecraft
XVmVCU_zY0Y,UgzY4X6vrpDKm00rOP54AaABAg.A3ui8_nmqAMA3vXt-FmDSo,UgzY4X6vrpDKm00rOP54AaABAg,UCRMomttipb2KJWr-uvii5gA,@餭,it got me to know you and learn about your designs and it got me so hooked,2,0,2024-05-27T01:33:19Z,True,minecraft
XKQU1eOZ4Is,UgykMz2KVcvtV1lgM_x4AaABAg,,UCVD-HJGCtEqMUT7qwkraMSA,@NuyYy-t7w,😂❤🎉😢😮😅😊,1,1,2026-03-30T05:37:26Z,False,minecraft
D_InNOiffSE,UgxqirZ7a0Tomq1yml94AaABAg,,UCawJ9xdBaOUDPRv3fPCBK-Q,@MdParvazKhan-t3e,65k,0,0,2026-05-12T09:18:46Z,False,minecraft
4Nb_99QFf-4,UgzVU295EvlPy5aqVrt4AaABAg,,UCf_q543tl1q-IG4zQkhnZLw,@kirankhade3219,Happy birthday 🎉❤to carry bro,1,0,2025-03-20T13:28:01Z,False,minecraft
gLpnrVqLLys,UgwToPHN1PsddBGXggl4AaABAg,,UCwl1atV-D-0He50m9J0mFmw,@R_XGaming2,Kiya bhai kuch naya la,0,0,2026-05-09T12:34:22Z,False,minecraft
xyyt2MTdHJA,Ugwh7u8X3E_IvXCiDHJ4AaABAg.AVjP-73PKvtAVmWUbZ3Ufg,Ugwh7u8X3E_IvXCiDHJ4AaABAg,UCHaC1tI_KnRF78_eFpCdgyg,@HasenAli-q3d,Yighhf10,0,0,2026-04-19T12:06:59Z,True,minecraft
1To5x_fzNZs,UgzPjawCAP_0aYw7gMR4AaABAg,,UC4OM047dRCCed5pCvkz0Ykg,@pamelapereira2103,"Make A Video Where You Milo  And Chip Play ""Super Mario Bros 3""No Cuts No Episodes Just One Big Video! Milo As Luigi And Chip As Mario Because Of The Colors. PLEASE IM YOIR SUBSCRIBER 😊😊😊",0,0,2026-04-26T12:09:58Z,False,minecraft
cM9Cnc-VXJY,UgzkpyszRO9TrgtkqBV4AaABAg,,UCEDFAMoldWn3W8OMBuqQ-lA,@suneelmishra2203,Jetega bhai jetega carry hamara jietega ❤❤😂😂,0,0,2026-01-14T10:27:34Z,False,minecraft
Ls0Hwgnmd6c,UgzS4dQ4Htben9H2LVR4AaABAg,,UCQGj5MdZ62xcJbvo57IVnWQ,@NoAuto_NormalBlueGuy,NO BOT FINALLY!,13,2,2025-04-28T11:14:11Z,False,minecraft
vBnjF9wPyDY,UgxR9_0xPI2wSW80tsB4AaABAg,,UCB5MWhNlU-bAVZcauSiAmQA,@MineMafiaNo.1,Carry bhai ma app ka fan ho ma  bhi ak youtube channel ha,2,0,2026-02-15T04:39:29Z,False,minecraft
vBnjF9wPyDY,UgxmxLYNVhlYJWCWshx4AaABAg,,UCci_Iz-Kke2O3HQTb-yOqtA,@Asif-356,"Bade bhai mujhe like do ek 

😭😭😭😭😭 Please bhai please carry Tiwari",3,0,2026-02-14T09:17:20Z,False,minecraft
4Nb_99QFf-4,Ugx8CuQieYX_lxqlP6d4AaABAg,,UCqrfy2BSXvy01TWpgmMzB1w,@MayamajhiMayamajhi-j1z,Happy birthday🎉🎂🎁 carry bro,1,0,2025-03-22T04:52:42Z,False,minecraft
1nviig8HFuE,Ugx7r0oeqkMSS1B2IOp4AaABAg.ARvJlvP7B9jARvJtdg7F8M,Ugx7r0oeqkMSS1B2IOp4AaABAg,UCMMgBQGZjZRLY9lFxBkWaqw,@Ani_examplne,Bhai ma apka bhote bada sub hu,10,0,2026-01-13T12:04:32Z,True,minecraft
XVmVCU_zY0Y,UgweodrzMcPTfHE3Ik94AaABAg,,UCOoRb7LG945IKi2-Jd74THQ,@GabrielQuiroga24,Minecraft art is amazing,14,0,2024-05-26T15:03:19Z,False,minecraft
vBnjF9wPyDY,UgzsSxI6Hpt5Q1krtYZ4AaABAg,,UCDDznAhy6TDApLl2302SQnA,@RafikulSk-q6c,Hii carry Bhai big fan ❤,0,0,2026-02-14T15:15:34Z,False,minecraft
_6i5Q10vOcs,UgyGeSBi-uRzqFBSdjp4AaABAg.AWgekOeyLJlAWhHUSBz9Xl,UgyGeSBi-uRzqFBSdjp4AaABAg,UCgLB--yryImZBf7KPf86rOQ,@yspgamerboy,❤😊,0,0,2026-05-12T07:51:05Z,True,minecraft
vBnjF9wPyDY,UgxJ03g3gZRppdxtdTx4AaABAg,,UCCvV5PRBKTzzEwRVUOc3gpQ,@SENPAI-PRO-O3F,Minecraft mein jyada banaya karo video please please please please please please,0,0,2026-02-16T08:55:24Z,False,minecraft
gLpnrVqLLys,Ugw_BglVNLuE8lFUAMd4AaABAg,,UC6XiidysoQNue_Y-f8hAC8A,@MudhraAyaan,Big fan of u,0,0,2026-05-08T08:34:05Z,False,minecraft
XKQU1eOZ4Is,UgxUbyhUpoM7Tqzhp5x4AaABAg.AV2RfO184_PAV3m_M3GrKF,UgxUbyhUpoM7Tqzhp5x4AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,❤,0,0,2026-04-01T17:51:15Z,True,minecraft
4Nb_99QFf-4,Ugzq4vavoblNT1lFTzN4AaABAg.AFtPzp_YTJfAOlU0i8POr1,Ugzq4vavoblNT1lFTzN4AaABAg,UCOdvT0Zg49EDfNW9b8EG6Ww,@TaniaGoldar-d5d,6:00,0,0,2025-10-27T02:46:26Z,True,minecraft
gLpnrVqLLys,UgwxYn8dYP-WG1rhvod4AaABAg,,UCLGXOEO-ufytjdJz_V2i3PA,@ShitalChoudhary-s4u,Minecraft pro,0,0,2026-05-08T15:51:58Z,False,minecraft
_6i5Q10vOcs,Ugz18h-eqEBkbKIRKqR4AaABAg,,UCKrdPq40SfMz4RpE21yPhBQ,@Rehana-w2m9c,Maljad,0,1,2026-05-12T04:26:40Z,False,minecraft
D_InNOiffSE,Ugwjk7Vpkv-v_Gj_MRd4AaABAg,,UCIN1uidN8MiXuUl2kOIMygw,@SohomGuin,Tomar chloo 10k taka ar winner taka 125k total 135k❤❤,2,0,2026-05-12T09:21:22Z,False,minecraft
1nviig8HFuE,UgxsocC4hzOdpXP1VMt4AaABAg,,UC5c3CzAC25iiuYZ2D4RsIpw,@HastakProGamerz,I am your big fan mane subscribe kra app ko ❤❤,2,0,2026-01-13T12:56:54Z,False,minecraft
D_InNOiffSE,UgzK6yj2j4hPI8IfGtd4AaABAg,,UCzew67FFpbiXfciwrKSTmWg,@Aminulislam-l6x7w,প্রথম কমেন্টস রিপ্লাই দে,3,0,2026-05-12T08:01:26Z,False,minecraft
1To5x_fzNZs,UgxDbqxEqmV2AhVyQ9B4AaABAg.AW28euXY_c4AW38K2tMAbE,UgxDbqxEqmV2AhVyQ9B4AaABAg,UCh7sNM5WGE4EZ15kRJZ7FvQ,@LwaziMasango-y3i,Military is the goat,0,0,2026-04-26T08:22:10Z,True,minecraft
PRsgv2EgpgI,UgxuM2LuJY45kh-HRet4AaABAg.AWLhU8YCanxAWN8Uae-QQZ,UgxuM2LuJY45kh-HRet4AaABAg,UCiYZvig4SZ4peWj2cxZXgdg,@VAIBHAV_EDITS_999,Bhai fir wo gameplay dhekne me maza nhi aayga,0,0,2026-05-04T02:48:24Z,True,minecraft
XwsHVF4oG78,Ugy48x_q1YPzPClvXCJ4AaABAg.AVlsrW84SBrAVnlR63bJ03,Ugy48x_q1YPzPClvXCJ4AaABAg,UCZHGJXrZMSY10TIjt0oE0nQ,@DorothyWilliams-e9j5n,Team jj,2,0,2026-04-19T23:45:33Z,True,minecraft
1To5x_fzNZs,Ugw3C-auNi8j_TAsFll4AaABAg,,UCVCka8UlIhhZPZkdI6BrCrw,@Lordboom16,I just built a statue of Milo and Chip,0,0,2026-04-26T01:23:30Z,False,minecraft
ORU0ROkvwmg,UgxBrXw_ZbLgVJa2pxB4AaABAg,,UCrfcmXZlnSlHiiL6SupzLQg,@EuniceMistiola,10 po,0,0,2026-05-02T16:29:04Z,False,minecraft
cM9Cnc-VXJY,UgymDcxvqAkU8THwgst4AaABAg,,UCwUjlWg7TftCe0XOYTfpo3A,@OfficialHassanshaikh-l7g,in this video i am surviving one chunk island in minecraft..,60,6,2026-01-09T09:07:03Z,False,minecraft
vBnjF9wPyDY,Ugy2CUtNGXMu7UzUOBJ4AaABAg,,UC8c93ll_GfLKa_edcM4JTxQ,@PurnaBoro-s4j,Me papa ke mobile se dekh rha hu 😢😂❤,0,0,2026-04-15T15:36:30Z,False,minecraft
ORU0ROkvwmg,UgwH6kc_rmPCa_zzg2d4AaABAg,,UCroeUORSU_frcs4_ZLq1WvQ,@AngelaBoquirin,"10 po ang sagot 
😊😊😊",0,0,2026-05-01T02:10:18Z,False,minecraft
_6i5Q10vOcs,UgxatZQs7J0GIBQJgvd4AaABAg,,UC8TUK869x5pCJu1LdaWTXsw,@acargo541,😅mamamija☠️💀😎💪👍😃,0,0,2026-05-12T12:04:29Z,False,minecraft
vBnjF9wPyDY,UgzoUrDLycX51-QbokN4AaABAg.ATCSS0H-islATD7CPgxOBB,UgzoUrDLycX51-QbokN4AaABAg,UCrvGePMBWPkqdv8khIyR6ww,@user-qy4io7pz2hhjh,Ha sahi bat hai,0,0,2026-02-14T15:50:36Z,True,minecraft
xyyt2MTdHJA,UgwsYLiNF9I1DArjbF14AaABAg,,UCquMIl4duVe46NrfWaQuxvw,@Seemasingh-b2v,Diamond pictures and iron armour❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉😊😊😊😊😊😊,0,0,2026-04-25T03:10:48Z,False,minecraft
_6i5Q10vOcs,UgzZHkG0RJxbM0uVIoh4AaABAg,,UC9z_LNC5L-rX2m_2WIqfK5g,@adamgaming3227,0k❤❤,0,1,2026-05-10T02:43:48Z,False,minecraft
NZb_IcyacS4,Ugwks-GqIDr7viBMzNN4AaABAg.ATCKMzpqZYZAVQ0M1R_0LA,Ugwks-GqIDr7viBMzNN4AaABAg,UCdcvMkUgzTLSODVOONoFRsg,@priyaraj2050,4,1,0,2026-04-10T09:03:40Z,True,minecraft
XVmVCU_zY0Y,Ugx7jNG1Liy4NbEZMkt4AaABAg.A3vR2yi5IAZA3vR3nVcoUi,Ugx7jNG1Liy4NbEZMkt4AaABAg,UCL0ru3BLQRAz_vHD0itV0yw,@Techsh0t-64,mad*,0,0,2024-05-27T00:33:46Z,True,minecraft
cM9Cnc-VXJY,UgwRwda9rU0UWfXSZIl4AaABAg,,UCmRahJMDZKYjCwph_nmFJcw,@SundeshaBudhathoki,"Please dino mod cractor please 

Big fan Big fan❤",0,0,2026-01-09T10:29:01Z,False,minecraft
XKQU1eOZ4Is,UgzGwlW5d8XCTa3Mj_N4AaABAg.AWBJZERDXbnAWBqTrZy2A7,UgzGwlW5d8XCTa3Mj_N4AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,😊❤,0,0,2026-04-29T17:30:38Z,True,minecraft
XKQU1eOZ4Is,UgxSChKyfas0hq_f_A14AaABAg.AUywIYwaZGEAUywffe65IS,UgxSChKyfas0hq_f_A14AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,😊❤,0,0,2026-03-30T11:24:03Z,True,minecraft
_2jkon0w2zE,Ugx2V4aJI8xMdrqBBbp4AaABAg,,UCIkWaloJEQ38xmGo4eYybng,@Captain_0799,"hey Preston, just wanted to say I’ve been watching you for nearly 10 years now, thank you for your videos! ❤",31,7,2026-04-25T14:17:03Z,False,minecraft
cM9Cnc-VXJY,UgwrPhMFH_V5noCIWo94AaABAg.ARisUQjrnAuARkFN8MXTH5,UgwrPhMFH_V5noCIWo94AaABAg,UCWyq19U0omhNA0Mq-YnDR6g,@Auragod999-z6c,Carry bhai big fan is channel me bhi 1 millon subscribers ho gaye 🎉🎉🎉❤❤❤😊😮🎉😮😊😊😢😅😊😮😮😊😮😢,0,0,2026-01-09T04:53:21Z,True,minecraft
XKQU1eOZ4Is,UgySZHQMQ1n4t7MJQG54AaABAg,,UCu8nhWF-Z9gOUIkO-exQh9Q,@KenziGamungsina-53,😈,0,1,2026-04-29T12:34:51Z,False,minecraft
NZb_IcyacS4,UgxZyI87XKzDsAymhdh4AaABAg.ATCfSDR5WUtATvImR9IXAb,UgxZyI87XKzDsAymhdh4AaABAg,UCBz7SVfisWmddIG8VzHZHlA,@SharmilajabaMonidas,❤❤,0,0,2026-03-04T04:57:36Z,True,minecraft
PRsgv2EgpgI,UgwXU5df5-e66zcE0JF4AaABAg,,UCcfNmdjewROHOSHcZAazTyw,@Uchiha_Alveen,"Junkey bhiya ap drawing challenge ma mara comment kyu nhi padhte 😢 
Apki har video ma comment karti hu 😢
Why u never give any response",1,0,2026-05-03T13:09:07Z,False,minecraft
xyyt2MTdHJA,UgxOxgbxh6LyHVfbNth4AaABAg,,UCzkewhp7ezaFbvucGj5f2zA,@CaveNova,Flick rahul bhai je sath bnao video plase 😭😭😭,0,0,2026-04-29T16:34:21Z,False,minecraft
1To5x_fzNZs,UgxOki5-Hb261ytrnF54AaABAg,,UCSdQCTxfBVZWLWLd_aeM0_g,@godsoun2509,I saw someone!!!!!!,0,0,2026-04-28T09:22:02Z,False,minecraft
4Nb_99QFf-4,UgyQsd-4XhzQDIKSCO54AaABAg,,UC2tP_EMQq_OjVJkv7ERIhog,@spidyking761,Happy birthday carry bhi 🎉🎉🎉🎉 please face reavle karlo❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,0,2025-03-20T14:08:37Z,False,minecraft
Ls0Hwgnmd6c,Ugye-MUUTnmbF2O5tuZ4AaABAg,,UC1Aiz4zIeSdS2wpHTvOsfig,@SkyVioletGaming,I love maizen!,9,0,2025-04-28T22:02:57Z,False,minecraft
cM9Cnc-VXJY,UgwHIiOWge-EWJgws9V4AaABAg,,UC0jDudAGKQaOMhJxfaoRQFA,@ShantiSyangtan-iw6hj,Durbin ka news chahie aur kya tarikh ko achcha,1,1,2026-01-15T04:03:27Z,False,minecraft
XKQU1eOZ4Is,UgyCthTjNXOTQq05EmB4AaABAg.AUudq1TwgRFAUvLT4laf_0,UgyCthTjNXOTQq05EmB4AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,❤😊,1,0,2026-03-29T01:52:25Z,True,minecraft
cM9Cnc-VXJY,UgzE9q7SkmzaBINEDwl4AaABAg,,UCZgv2udQ95a3WHVpdg_v3Ww,@sukundagroup,Bhai  karry carft mai 1 million hogiya kal  celbratie karo❤❤🎉🎉🎉,3,0,2026-01-08T14:00:45Z,False,minecraft
_2jkon0w2zE,UgzKiHtyS8MRgrciOON4AaABAg.AW1ahyozrqDAW1uLOEK0pU,UgzKiHtyS8MRgrciOON4AaABAg,UCFuRV1JhMmyQZ-dsLg1agcw,@kathryndamron3369,😂😂😂😂so funny 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,0,2026-04-25T20:52:02Z,True,minecraft
gLpnrVqLLys,Ugzys7dyLJGpTVXH2DR4AaABAg,,UCaz3dgA29DWWGnBWbEsocMA,@NotRider67,Hello adi bhai,0,0,2026-05-08T07:31:03Z,False,minecraft
ORU0ROkvwmg,UgxiZN5Z7c1byfrQ1-N4AaABAg,,UCkVgPpnYMFCDP83IEN9vMCQ,@NancyQuilbio,7+3=10,0,0,2026-05-01T12:37:50Z,False,minecraft
XVmVCU_zY0Y,UgyTnwlyv_E1za2viMp4AaABAg,,UCUQm42EtaRxlEws-zbSZCkQ,@Aramint,"I am so very glad I found this game. I hope one day I can make beautiful art with this game that can inspire artists so much. The artists showcased all did amazing work, hats off to them!",3,0,2024-05-26T16:32:58Z,False,minecraft
HEOnyIw2nb8,UgycsDqwIzh6BNhZliF4AaABAg.AVc0MF4q_Q3AVqqN18kXLS,UgycsDqwIzh6BNhZliF4AaABAg,UCYzqblg_sZme5D8RxhwvbNA,@TandinchoneyRangdrol,😢😢buhrgft,0,0,2026-04-21T04:26:25Z,True,minecraft
ORU0ROkvwmg,Ugx3gAZkmuWXKSCb1fV4AaABAg,,UC4INTM8Z1-e_pxVaWVc_tSw,@GraceEspela,7+3,0,0,2026-05-05T01:40:14Z,False,minecraft
gLpnrVqLLys,UgwFYwPTVtQfSrqg-CN4AaABAg,,UC3UADjILAzInjKUPKbGkVWw,@PunitaShrivastav-u1g,I love you video's ❤❤,2,0,2026-05-08T09:39:36Z,False,minecraft
ORU0ROkvwmg,UgxidumE3-MFob2Ni7Z4AaABAg,,UC9MFBgrxDzlPAISyieHV3SQ,@blackassassin9516,7+3= 10 Ako  marono Ako mant,0,0,2026-05-03T00:47:28Z,False,minecraft
cM9Cnc-VXJY,Ugw5JAX6iFURFN9qYz54AaABAg,,UCFE-i9hFPdQj837S0Q_P3TQ,@MahiraPanki,Carry ka video aur roj Mera chhota bhai dikhta hai😊❤,0,1,2026-01-15T15:25:17Z,False,minecraft
